regime,optimizer,step,eta,loss,delta,correct_min,correct_max
coupled,signgd,94,0.13,1.4220582465482152e-07,4.314592896292879e-07,0.9999995063545414,0.999999937813831
coupled,signgd,95,0.13,1.1471187348413667e-07,4.261590107468294e-07,0.9999995256166841,0.9999999517756949
coupled,signgd,96,0.13,9.264661418976897e-08,3.0062848865863856e-07,0.9999996594238446,0.9999999600523333
coupled,signgd,97,0.13,7.49139648125128e-08,2.5439389628179043e-07,0.9999997146157584,0.9999999690096547
coupled,signgd,98,0.13,6.051253598629063e-08,2.1798986959975508e-07,0.999999755825378,0.9999999738152476
coupled,signgd,99,0.13,4.9094355323758545e-08,1.8094968734505557e-07,0.9999997993161011,0.9999999802657884
coupled,signgd,100,0.13,3.964371488590156e-08,1.2919699565738796e-07,0.9999998544561596,0.9999999836531552
coupled,signgd,101,0.13,3.204163838842898e-08,1.0794850002771028e-07,0.9999998783133036,0.9999999862618036
coupled,signgd,102,0.13,2.5963622042673442e-08,9.216566942971127e-08,0.9999998969859967,0.9999999891516661
coupled,signgd,103,0.13,2.0992995598666274e-08,7.852561234589217e-08,0.9999999132093584,0.9999999917349708
coupled,signgd,104,0.13,1.6968740194889693e-08,6.479442427043125e-08,0.9999999283521461,0.9999999931465704
coupled,signgd,105,0.13,1.3728703449022076e-08,4.699941913433037e-08,0.9999999473230242,0.9999999943224434
coupled,signgd,106,0.13,1.1109884157107442e-08,4.007558374041764e-08,0.999999955425871,0.9999999955014547
coupled,signgd,107,0.13,9.00600225514463e-09,3.9673027862896504e-08,0.9999999568628536,0.9999999965358815
coupled,signgd,108,0.13,7.3070892326712445e-09,2.856786218696783e-08,0.9999999685991722,0.9999999971670344
coupled,signgd,109,0.13,5.910611591726838e-09,2.1052073084781853e-08,0.9999999765998423,0.9999999976519154
coupled,signgd,110,0.13,4.784792607337033e-09,1.790837056425687e-08,0.9999999802312269,0.9999999981395975
coupled,signgd,111,0.13,3.874173641563528e-09,1.5022978860912417e-08,0.9999999834102402,0.9999999984332191
coupled,signgd,112,0.13,3.1414981016098905e-09,1.1141051525775936e-08,0.9999999875580964,0.9999999986991479
coupled,signgd,113,0.13,2.5529978434511068e-09,1.0854330434462156e-08,0.9999999881592071,0.9999999990135375
coupled,signgd,114,0.13,2.0682192216393053e-09,8.212769908588768e-09,0.9999999910157459,0.9999999992285158
coupled,signgd,115,0.13,1.6756309692132552e-09,6.894364301679445e-09,0.9999999924551833,0.9999999993495476
coupled,signgd,116,0.13,1.3576800910597803e-09,5.19370302320965e-09,0.9999999942667106,0.9999999994604136
coupled,signgd,117,0.13,1.1008961521212141e-09,5.040882822271442e-09,0.9999999945503144,0.9999999995911972
coupled,signgd,118,0.13,8.940477250951437e-10,3.827377081933037e-09,0.9999999958335593,0.9999999996609363
coupled,signgd,119,0.13,7.266319625149678e-10,3.216533706051905e-09,0.9999999964978783,0.999999999714412
coupled,signgd,120,0.13,5.889487025262097e-10,2.478181437837179e-09,0.9999999972970464,0.9999999997752278
coupled,signgd,121,0.13,4.775889692721833e-10,2.033610835283639e-09,0.9999999977796667,0.9999999998132776
coupled,signgd,122,0.13,3.879701395782285e-10,1.7089250015089874e-09,0.99999999813343,0.999999999842355
coupled,signgd,123,0.13,3.1507346486298493e-10,1.3115928343410133e-09,0.9999999985575385,0.9999999998691314
coupled,signgd,124,0.13,2.556387140343191e-10,1.3096999040840274e-09,0.9999999985953514,0.9999999999050513
coupled,signgd,125,0.13,2.0762901782091697e-10,9.879712603577673e-10,0.9999999989344741,0.9999999999224454
coupled,signgd,126,0.13,1.6877690603145879e-10,8.298484122093441e-10,0.9999999991045598,0.9999999999344082
coupled,signgd,127,0.13,1.370026782968711e-10,6.444764721891261e-10,0.9999999993010835,0.99999999994556
coupled,signgd,128,0.13,1.112392856363606e-10,5.03087793646273e-10,0.9999999994517441,0.9999999999548319
coupled,signgd,129,0.13,9.043660771161871e-11,4.414357768212085e-10,0.9999999995232931,0.9999999999647289
coupled,signgd,130,0.13,7.347750763309628e-11,3.44395845175427e-10,0.9999999996263256,0.9999999999707214
coupled,signgd,131,0.13,5.972506911251735e-11,2.893463246778083e-10,0.9999999996858717,0.999999999975218
coupled,signgd,132,0.13,4.887808908145363e-11,2.2664981003117646e-10,0.9999999997527151,0.999999999979365
coupled,signgd,133,0.13,3.964069983650122e-11,2.1800627969525976e-10,0.9999999997679074,0.9999999999859137
coupled,signgd,134,0.13,3.2176059339922013e-11,1.717912478937933e-10,0.9999999998165026,0.9999999999882938
coupled,signgd,135,0.13,2.6107733243179104e-11,1.4423218175352304e-10,0.9999999998458429,0.999999999990075
coupled,signgd,136,0.13,2.127567144491336e-11,1.140201266736085e-10,0.9999999998777576,0.9999999999917777
coupled,signgd,137,0.13,1.724839915212811e-11,9.510081611097121e-11,0.9999999998982125,0.9999999999933133
coupled,signgd,138,0.13,1.4048565992792701e-11,7.329337137207403e-11,0.9999999999212001,0.9999999999944935
coupled,signgd,139,0.13,1.141849932524794e-11,6.482747672009737e-11,0.9999999999306595,0.9999999999954869
coupled,signgd,140,0.13,9.30547032443849e-12,5.14392972661426e-11,0.9999999999449363,0.9999999999963756
coupled,signgd,141,0.13,7.55455951887499e-12,4.292410871187258e-11,0.9999999999541078,0.9999999999970319
coupled,signgd,142,0.13,6.157883562519843e-12,3.4850788921403364e-11,0.9999999999628171,0.9999999999976679
coupled,signgd,143,0.13,5.012392174508501e-12,2.7656765766437275e-11,0.9999999999703697,0.9999999999980265
coupled,signgd,144,0.13,4.0623064417170555e-12,2.3069102184081203e-11,0.9999999999753046,0.9999999999983737
coupled,signgd,145,0.13,3.3278465128833403e-12,1.9307666576651172e-11,0.9999999999794171,0.9999999999987248
coupled,signgd,146,0.13,2.6928943636202743e-12,1.612732170030995e-11,0.9999999999828448,0.9999999999989722
coupled,signgd,147,0.13,2.2032396688582514e-12,1.2509770996871339e-11,0.999999999986662,0.9999999999991718
coupled,signgd,148,0.13,1.7934079019490297e-12,1.0474732192733427e-11,0.9999999999888813,0.9999999999993561
coupled,signgd,149,0.13,1.4781003143729188e-12,8.730127731837456e-12,0.999999999990731,0.9999999999994611
coupled,signgd,150,0.13,1.1705823227709112e-12,7.327916051735883e-12,0.9999999999922731,0.999999999999601
coupled,signgd,151,0.13,9.804930812466807e-13,6.107780947672836e-12,0.9999999999935585,0.9999999999996663
coupled,signgd,152,0.13,7.811465539209181e-13,4.880318371647263e-12,0.9999999999948317,0.999999999999712
coupled,signgd,153,0.13,6.428924854576692e-13,3.942179915839006e-12,0.9999999999958162,0.9999999999997584
coupled,signgd,154,0.13,5.406569821238744e-13,3.2818192607919627e-12,0.9999999999965117,0.9999999999997935
coupled,signgd,155,0.13,4.1946672196046835e-13,2.680522470654978e-12,0.9999999999971965,0.999999999999877
coupled,signgd,156,0.13,3.6419915727357544e-13,1.84474657771716e-12,0.999999999998032,0.9999999999998768
coupled,signgd,157,0.13,2.8085947084924563e-13,1.8174350913113813e-12,0.9999999999980989,0.9999999999999163
coupled,signgd,158,0.13,2.059357218198087e-13,1.2005951788296443e-12,0.9999999999987135,0.9999999999999141
coupled,signgd,159,0.13,1.7547238255661803e-13,1.184607967275042e-12,0.999999999998757,0.9999999999999416
coupled,signgd,160,0.13,1.5084108624934872e-13,7.573941473992818e-13,0.9999999999991835,0.9999999999999409
coupled,signgd,161,0.13,1.1135213568901713e-13,7.485123632022805e-13,0.9999999999992113,0.9999999999999598
coupled,signgd,162,0.13,9.507608273194489e-14,6.252776074688882e-13,0.9999999999993423,0.9999999999999676
coupled,signgd,163,0.13,8.105807278346053e-14,4.627409566637652e-13,0.9999999999995037,0.9999999999999665
coupled,signgd,164,0.13,6.996636061506608e-14,4.969358258222201e-13,0.999999999999484,0.9999999999999809
coupled,signgd,165,0.13,6.124343696619976e-14,3.2307490016592055e-13,0.9999999999996609,0.999999999999984
coupled,signgd,166,0.13,3.5225409572965445e-14,2.935429677108914e-13,0.9999999999996947,0.9999999999999882
coupled,signgd,167,0.13,2.9093535812997506e-14,2.3381296898605797e-13,0.9999999999997553,0.9999999999999891
coupled,signgd,168,0.13,2.3731513764264783e-14,2.1893598045608087e-13,0.9999999999997724,0.9999999999999913
coupled,signgd,169,0.13,1.9335224007331283e-14,1.4277468096679513e-13,0.9999999999998503,0.9999999999999931
coupled,signgd,170,0.13,1.598932250681614e-14,1.3811174426336947e-13,0.9999999999998554,0.9999999999999936
coupled,signgd,171,0.13,1.3078905223476579e-14,9.259260025373806e-14,0.9999999999999023,0.9999999999999949
coupled,signgd,172,0.13,1.0663043247704164e-14,9.037215420448774e-14,0.9999999999999056,0.999999999999996
coupled,signgd,173,0.13,8.868633820649451e-15,6.084022174945858e-14,0.999999999999936,0.9999999999999969
coupled,signgd,174,0.13,7.17702854454681e-15,5.928590951498336e-14,0.9999999999999383,0.9999999999999976
coupled,signgd,175,0.13,5.837236409711338e-15,4.773959005888173e-14,0.9999999999999503,0.999999999999998
coupled,signgd,176,0.13,4.874097509968593e-15,3.68594044175552e-14,0.9999999999999611,0.999999999999998
coupled,signgd,177,0.13,3.961460279544239e-15,3.5083047578154947e-14,0.9999999999999636,0.9999999999999987
coupled,signgd,178,0.13,3.305565527877857e-15,2.3314683517128287e-14,0.9999999999999754,0.9999999999999987
coupled,signgd,179,0.13,2.6153330648415893e-15,2.2870594307278225e-14,0.9999999999999762,0.9999999999999991
coupled,signgd,180,0.13,2.108367714874509e-15,1.532107773982716e-14,0.999999999999984,0.9999999999999993
coupled,signgd,181,0.13,1.7915703686268014e-15,1.4432899320127035e-14,0.9999999999999849,0.9999999999999993
coupled,signgd,182,0.13,1.4838993613349613e-15,9.547918011776346e-15,0.9999999999999898,0.9999999999999993
coupled,signgd,183,0.13,1.166700722960205e-15,9.325873406851315e-15,0.9999999999999902,0.9999999999999996
coupled,signgd,184,0.13,1.0204614236084282e-15,7.327471962526033e-15,0.9999999999999925,0.9999999999999998
coupled,signgd,185,0.13,7.707098761164065e-16,6.8833827526759706e-15,0.9999999999999929,0.9999999999999998
coupled,signgd,186,0.13,6.740862908884037e-16,4.440892098500626e-15,0.9999999999999953,0.9999999999999998
coupled,signgd,187,0.13,5.226090732467308e-16,3.552713678800501e-15,0.9999999999999962,0.9999999999999998
coupled,signgd,188,0.13,4.399795782885714e-16,3.552713678800501e-15,0.9999999999999964,1.0
coupled,signgd,189,0.13,2.9496972240636703e-16,3.1086244689504383e-15,0.9999999999999969,1.0
coupled,signgd,190,0.13,2.50643060749343e-16,2.4424906541753444e-15,0.9999999999999976,1.0
coupled,signgd,191,0.13,1.6203753677452793e-16,1.9984014443252818e-15,0.999999999999998,1.0
coupled,signgd,192,0.13,1.5925850542377664e-16,1.5543122344752192e-15,0.9999999999999984,1.0
coupled,signgd,193,0.13,1.573687641052657e-16,1.3322676295501878e-15,0.9999999999999987,1.0
coupled,signgd,194,0.13,1.5497879714361954e-16,8.881784197001252e-16,0.9999999999999991,1.0
coupled,signgd,195,0.13,7.868438205263284e-17,6.661338147750939e-16,0.9999999999999993,1.0
coupled,muon,0,22.695105366946684,6.906754778648552,0.0,0.0010010010010010006,0.0010010010010010006
coupled,muon,1,22.695105366946684,1.378914049212876e-07,2.22011453665516e-09,0.9999998603325129,0.9999998625526274
coupled,muon,2,22.695105366946684,-0.0,0.0,1.0,1.0
