optimizer,regime,protocol,eta,step,loss,delta,cosine_to_initial
muon,coupled,iterative,22.695105366946684,171,-0.0,0.0,
muon,coupled,iterative,22.695105366946684,172,-0.0,0.0,
muon,coupled,iterative,22.695105366946684,173,-0.0,0.0,
muon,coupled,iterative,22.695105366946684,174,-0.0,0.0,
muon,coupled,iterative,22.695105366946684,175,-0.0,0.0,
muon,coupled,iterative,22.695105366946684,176,-0.0,0.0,
muon,coupled,iterative,22.695105366946684,177,-0.0,0.0,
muon,coupled,iterative,22.695105366946684,178,-0.0,0.0,
muon,coupled,iterative,22.695105366946684,179,-0.0,0.0,
muon,coupled,iterative,22.695105366946684,180,-0.0,0.0,
muon,coupled,iterative,22.695105366946684,181,-0.0,0.0,
muon,coupled,iterative,22.695105366946684,182,-0.0,0.0,
muon,coupled,iterative,22.695105366946684,183,-0.0,0.0,
muon,coupled,iterative,22.695105366946684,184,-0.0,0.0,
muon,coupled,iterative,22.695105366946684,185,-0.0,0.0,
muon,coupled,iterative,22.695105366946684,186,-0.0,0.0,
muon,coupled,iterative,22.695105366946684,187,-0.0,0.0,
muon,coupled,iterative,22.695105366946684,188,-0.0,0.0,
muon,coupled,iterative,22.695105366946684,189,-0.0,0.0,
muon,coupled,iterative,22.695105366946684,190,-0.0,0.0,
muon,coupled,iterative,22.695105366946684,191,-0.0,0.0,
muon,coupled,iterative,22.695105366946684,192,-0.0,0.0,
muon,coupled,iterative,22.695105366946684,193,-0.0,0.0,
muon,coupled,iterative,22.695105366946684,194,-0.0,0.0,
muon,coupled,iterative,22.695105366946684,195,-0.0,0.0,
muon,coupled,iterative,22.695105366946684,196,-0.0,0.0,
muon,coupled,iterative,22.695105366946684,197,-0.0,0.0,
muon,coupled,iterative,22.695105366946684,198,-0.0,0.0,
muon,coupled,iterative,22.695105366946684,199,-0.0,0.0,
muon,coupled,iterative,22.695105366946684,200,-0.0,0.0,
muon,coupled,frozen,22.695105366946684,0,6.906754778648555,0.0,1.0
muon,coupled,frozen,22.695105366946684,1,1.378914049215099e-07,2.22011453665516e-09,1.0
muon,coupled,frozen,22.695105366946684,2,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,3,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,4,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,5,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,6,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,7,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,8,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,9,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,10,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,11,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,12,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,13,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,14,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,15,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,16,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,17,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,18,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,19,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,20,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,21,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,22,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,23,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,24,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,25,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,26,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,27,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,28,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,29,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,30,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,31,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,32,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,33,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,34,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,35,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,36,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,37,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,38,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,39,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,40,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,41,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,42,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,43,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,44,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,45,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,46,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,47,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,48,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,49,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,50,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,51,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,52,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,53,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,54,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,55,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,56,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,57,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,58,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,59,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,60,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,61,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,62,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,63,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,64,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,65,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,66,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,67,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,68,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,69,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,70,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,71,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,72,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,73,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,74,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,75,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,76,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,77,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,78,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,79,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,80,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,81,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,82,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,83,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,84,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,85,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,86,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,87,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,88,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,89,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,90,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,91,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,92,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,93,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,94,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,95,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,96,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,97,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,98,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,99,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,100,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,101,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,102,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,103,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,104,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,105,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,106,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,107,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,108,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,109,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,110,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,111,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,112,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,113,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,114,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,115,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,116,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,117,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,118,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,119,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,120,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,121,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,122,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,123,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,124,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,125,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,126,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,127,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,128,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,129,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,130,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,131,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,132,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,133,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,134,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,135,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,136,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,137,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,138,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,139,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,140,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,141,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,142,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,143,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,144,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,145,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,146,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,147,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,148,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,149,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,150,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,151,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,152,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,153,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,154,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,155,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,156,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,157,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,158,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,159,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,160,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,161,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,162,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,163,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,164,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,165,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,166,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,167,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,168,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,169,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,170,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,171,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,172,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,173,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,174,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,175,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,176,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,177,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,178,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,179,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,180,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,181,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,182,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,183,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,184,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,185,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,186,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,187,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,188,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,189,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,190,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,191,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,192,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,193,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,194,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,195,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,196,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,197,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,198,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,199,-0.0,0.0,1.0
muon,coupled,frozen,22.695105366946684,200,-0.0,0.0,1.0
